2020-04-28 14:04:863 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-28 20:04:511 INFO  RegisterPage :71 - Enter Last Name SpatelLast Name Field [[ChromeDriver: chrome on WINDOWS (d012e2ccd268d8663f538068210c448a)] -> id: LastName]
2020-04-28 20:04:873 INFO  RegisterPage :77 - Selecting Date of Birth Day 8Date Field [[ChromeDriver: chrome on WINDOWS (d012e2ccd268d8663f538068210c448a)] -> name: DateOfBirthDay]
2020-04-28 20:04:964 INFO  RegisterPage :83 - Selecting Date of Birth Month 1Birth Month Field [[ChromeDriver: chrome on WINDOWS (d012e2ccd268d8663f538068210c448a)] -> name: DateOfBirthMonth]
2020-04-28 20:04:126 INFO  RegisterPage :89 - Selecting Date of Birth Year 1975Birth Year Field [[ChromeDriver: chrome on WINDOWS (d012e2ccd268d8663f538068210c448a)] -> name: DateOfBirthYear]
2020-04-28 20:04:326 INFO  RegisterPage :95 - Enter Email srahulp@gmail.comEmail Field [[ChromeDriver: chrome on WINDOWS (d012e2ccd268d8663f538068210c448a)] -> id: Email]
2020-04-28 20:04:567 INFO  RegisterPage :101 - Enter Company Name abd limitedCompany Name Field [[ChromeDriver: chrome on WINDOWS (d012e2ccd268d8663f538068210c448a)] -> id: Company]
2020-04-28 20:04:668 INFO  RegisterPage :107 - Clicking on check box button for NewsLetter
2020-04-28 20:04:867 INFO  LoginPage :42 - Enter password dhanno123@@On Password Field [[ChromeDriver: chrome on WINDOWS (d012e2ccd268d8663f538068210c448a)] -> id: Password]
2020-04-28 20:04:43 INFO  RegisterPage :119 - Enter Confirm Password dhanno123@@Confirm Password Field [[ChromeDriver: chrome on WINDOWS (d012e2ccd268d8663f538068210c448a)] -> id: ConfirmPassword]
2020-04-28 20:04:896 INFO  RegisterPage :125 - Clicking On Registration Button Proxy element for: DefaultElementLocator 'By.id: register-button'
2020-04-28 20:04:938 INFO  RegisterPage :130 - Getting Registration Complete Message [[ChromeDriver: chrome on WINDOWS (d012e2ccd268d8663f538068210c448a)] -> class name: result]
2020-04-28 20:04:240 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-28 20:04:771 INFO  HomePage :27 - Clicking on register button [[ChromeDriver: chrome on WINDOWS (97782a134b4afcb414e73c8684462c8e)] -> link text: Register]
2020-04-28 20:04:900 INFO  RegisterPage :59 - Clicking on Radio Button [[ChromeDriver: chrome on WINDOWS (97782a134b4afcb414e73c8684462c8e)] -> id: gender-male]
2020-04-28 20:04:32 INFO  RegisterPage :65 - Enter First Name RaulFirst Name Field [[ChromeDriver: chrome on WINDOWS (97782a134b4afcb414e73c8684462c8e)] -> id: FirstName]
2020-04-28 20:04:236 INFO  RegisterPage :71 - Enter Last Name NpatelLast Name Field [[ChromeDriver: chrome on WINDOWS (97782a134b4afcb414e73c8684462c8e)] -> id: LastName]
2020-04-28 20:04:492 INFO  RegisterPage :77 - Selecting Date of Birth Day 4Date Field [[ChromeDriver: chrome on WINDOWS (97782a134b4afcb414e73c8684462c8e)] -> name: DateOfBirthDay]
2020-04-28 20:04:584 INFO  RegisterPage :83 - Selecting Date of Birth Month 6Birth Month Field [[ChromeDriver: chrome on WINDOWS (97782a134b4afcb414e73c8684462c8e)] -> name: DateOfBirthMonth]
2020-04-28 20:04:726 INFO  RegisterPage :89 - Selecting Date of Birth Year 1995Birth Year Field [[ChromeDriver: chrome on WINDOWS (97782a134b4afcb414e73c8684462c8e)] -> name: DateOfBirthYear]
2020-04-28 20:04:936 INFO  RegisterPage :95 - Enter Email raaahulp@gmail.comEmail Field [[ChromeDriver: chrome on WINDOWS (97782a134b4afcb414e73c8684462c8e)] -> id: Email]
2020-04-28 20:04:101 INFO  RegisterPage :101 - Enter Company Name abs limitedCompany Name Field [[ChromeDriver: chrome on WINDOWS (97782a134b4afcb414e73c8684462c8e)] -> id: Company]
2020-04-28 20:04:210 INFO  RegisterPage :107 - Clicking on check box button for NewsLetter
2020-04-28 20:04:428 INFO  LoginPage :42 - Enter password dhanno345@@On Password Field [[ChromeDriver: chrome on WINDOWS (97782a134b4afcb414e73c8684462c8e)] -> id: Password]
2020-04-28 20:04:654 INFO  RegisterPage :119 - Enter Confirm Password dhanno345@@Confirm Password Field [[ChromeDriver: chrome on WINDOWS (97782a134b4afcb414e73c8684462c8e)] -> id: ConfirmPassword]
2020-04-28 20:04:268 INFO  RegisterPage :125 - Clicking On Registration Button Proxy element for: DefaultElementLocator 'By.id: register-button'
2020-04-28 20:04:328 INFO  RegisterPage :130 - Getting Registration Complete Message [[ChromeDriver: chrome on WINDOWS (97782a134b4afcb414e73c8684462c8e)] -> class name: result]
2020-04-28 20:04:579 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-28 20:04:284 INFO  HomePage :27 - Clicking on register button [[ChromeDriver: chrome on WINDOWS (4d8492e80caa05005e75e62f11b6c62a)] -> link text: Register]
2020-04-28 20:04:403 INFO  RegisterPage :59 - Clicking on Radio Button [[ChromeDriver: chrome on WINDOWS (4d8492e80caa05005e75e62f11b6c62a)] -> id: gender-male]
2020-04-28 20:04:589 INFO  RegisterPage :65 - Enter First Name RalFirst Name Field [[ChromeDriver: chrome on WINDOWS (4d8492e80caa05005e75e62f11b6c62a)] -> id: FirstName]
2020-04-28 20:04:714 INFO  RegisterPage :71 - Enter Last Name LpatelLast Name Field [[ChromeDriver: chrome on WINDOWS (4d8492e80caa05005e75e62f11b6c62a)] -> id: LastName]
2020-04-28 20:04:860 INFO  RegisterPage :77 - Selecting Date of Birth Day 2Date Field [[ChromeDriver: chrome on WINDOWS (4d8492e80caa05005e75e62f11b6c62a)] -> name: DateOfBirthDay]
2020-04-28 20:04:992 INFO  RegisterPage :83 - Selecting Date of Birth Month 2Birth Month Field [[ChromeDriver: chrome on WINDOWS (4d8492e80caa05005e75e62f11b6c62a)] -> name: DateOfBirthMonth]
2020-04-28 20:04:139 INFO  RegisterPage :89 - Selecting Date of Birth Year 1965Birth Year Field [[ChromeDriver: chrome on WINDOWS (4d8492e80caa05005e75e62f11b6c62a)] -> name: DateOfBirthYear]
2020-04-28 20:04:339 INFO  RegisterPage :95 - Enter Email rahdnulp@gmail.comEmail Field [[ChromeDriver: chrome on WINDOWS (4d8492e80caa05005e75e62f11b6c62a)] -> id: Email]
2020-04-28 20:04:493 INFO  RegisterPage :101 - Enter Company Name abq limitedCompany Name Field [[ChromeDriver: chrome on WINDOWS (4d8492e80caa05005e75e62f11b6c62a)] -> id: Company]
2020-04-28 20:04:595 INFO  RegisterPage :107 - Clicking on check box button for NewsLetter
2020-04-28 20:04:755 INFO  LoginPage :42 - Enter password dhan12345@@On Password Field [[ChromeDriver: chrome on WINDOWS (4d8492e80caa05005e75e62f11b6c62a)] -> id: Password]
2020-04-28 20:04:900 INFO  RegisterPage :119 - Enter Confirm Password dhan12345@@Confirm Password Field [[ChromeDriver: chrome on WINDOWS (4d8492e80caa05005e75e62f11b6c62a)] -> id: ConfirmPassword]
2020-04-28 20:04:257 INFO  RegisterPage :125 - Clicking On Registration Button Proxy element for: DefaultElementLocator 'By.id: register-button'
2020-04-28 20:04:299 INFO  RegisterPage :130 - Getting Registration Complete Message [[ChromeDriver: chrome on WINDOWS (4d8492e80caa05005e75e62f11b6c62a)] -> class name: result]
2020-04-28 20:04:39 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-28 20:04:423 INFO  HomePage :27 - Clicking on register button [[ChromeDriver: chrome on WINDOWS (805cd71dc0dffc703b4cde9ea0e1d2c4)] -> link text: Register]
2020-04-28 20:04:527 INFO  RegisterPage :59 - Clicking on Radio Button [[ChromeDriver: chrome on WINDOWS (805cd71dc0dffc703b4cde9ea0e1d2c4)] -> id: gender-male]
2020-04-28 20:04:631 INFO  RegisterPage :65 - Enter First Name RhulFirst Name Field [[ChromeDriver: chrome on WINDOWS (805cd71dc0dffc703b4cde9ea0e1d2c4)] -> id: FirstName]
2020-04-28 20:04:883 INFO  RegisterPage :71 - Enter Last Name ApatelLast Name Field [[ChromeDriver: chrome on WINDOWS (805cd71dc0dffc703b4cde9ea0e1d2c4)] -> id: LastName]
2020-04-28 20:04:25 INFO  RegisterPage :77 - Selecting Date of Birth Day 9Date Field [[ChromeDriver: chrome on WINDOWS (805cd71dc0dffc703b4cde9ea0e1d2c4)] -> name: DateOfBirthDay]
2020-04-28 20:04:112 INFO  RegisterPage :83 - Selecting Date of Birth Month 10Birth Month Field [[ChromeDriver: chrome on WINDOWS (805cd71dc0dffc703b4cde9ea0e1d2c4)] -> name: DateOfBirthMonth]
2020-04-28 20:04:253 INFO  RegisterPage :89 - Selecting Date of Birth Year 1970Birth Year Field [[ChromeDriver: chrome on WINDOWS (805cd71dc0dffc703b4cde9ea0e1d2c4)] -> name: DateOfBirthYear]
2020-04-28 20:04:439 INFO  RegisterPage :95 - Enter Email asrahulp@gmail.comEmail Field [[ChromeDriver: chrome on WINDOWS (805cd71dc0dffc703b4cde9ea0e1d2c4)] -> id: Email]
2020-04-28 20:04:600 INFO  RegisterPage :101 - Enter Company Name abr limitedCompany Name Field [[ChromeDriver: chrome on WINDOWS (805cd71dc0dffc703b4cde9ea0e1d2c4)] -> id: Company]
2020-04-28 20:04:693 INFO  RegisterPage :107 - Clicking on check box button for NewsLetter
2020-04-28 20:04:980 INFO  LoginPage :42 - Enter password dhanno1345@@On Password Field [[ChromeDriver: chrome on WINDOWS (805cd71dc0dffc703b4cde9ea0e1d2c4)] -> id: Password]
2020-04-28 20:04:125 INFO  RegisterPage :119 - Enter Confirm Password dhanno1345@@Confirm Password Field [[ChromeDriver: chrome on WINDOWS (805cd71dc0dffc703b4cde9ea0e1d2c4)] -> id: ConfirmPassword]
2020-04-28 20:04:324 INFO  RegisterPage :125 - Clicking On Registration Button [[ChromeDriver: chrome on WINDOWS (805cd71dc0dffc703b4cde9ea0e1d2c4)] -> id: register-button]
2020-04-28 20:04:411 INFO  RegisterPage :130 - Getting Registration Complete Message Proxy element for: DefaultElementLocator 'By.className: result'
2020-04-28 21:04:320 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-28 21:04:870 INFO  HomePage :36 - Clicking on Books Button [[ChromeDriver: chrome on WINDOWS (52c75d5696344e81ee8ec2de500808d1)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Books')]]
2020-04-28 21:04:42 INFO  BooksPage :24 - Getting Books Text [[ChromeDriver: chrome on WINDOWS (52c75d5696344e81ee8ec2de500808d1)] -> xpath: //h1[contains(text(),'Books')]]
2020-04-28 22:04:488 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-28 22:04:501 INFO  HomePage :36 - Clicking on Books Button [[ChromeDriver: chrome on WINDOWS (fdd77690e614a087506fad520a677e8a)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Books')]]
2020-04-28 22:04:304 INFO  BooksPage :40 - Clicking on Position Button [[ChromeDriver: chrome on WINDOWS (fdd77690e614a087506fad520a677e8a)] -> xpath: //select[@id='products-orderby']]
2020-04-28 22:04:35 INFO  BooksPage :30 - Selecting From A to Z List [[ChromeDriver: chrome on WINDOWS (fdd77690e614a087506fad520a677e8a)] -> xpath: //option[contains(text(),'Name: A to Z')]]
2020-04-28 22:04:396 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-28 22:04:458 INFO  HomePage :36 - Clicking on Books Button [[ChromeDriver: chrome on WINDOWS (8fbcc26f816b03361e678d4149359f98)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Books')]]
2020-04-28 22:04:841 INFO  BooksPage :40 - Clicking on Position Button [[ChromeDriver: chrome on WINDOWS (8fbcc26f816b03361e678d4149359f98)] -> xpath: //select[@id='products-orderby']]
2020-04-28 22:04:630 INFO  BooksPage :30 - Selecting From A to Z List [[ChromeDriver: chrome on WINDOWS (8fbcc26f816b03361e678d4149359f98)] -> xpath: //option[contains(text(),'Name: A to Z')]]
2020-04-28 22:04:956 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-28 22:04:472 INFO  HomePage :36 - Clicking on Books Button [[ChromeDriver: chrome on WINDOWS (f2189607f9c5c152459af3e3b12d5188)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Books')]]
2020-04-28 22:04:694 INFO  BooksPage :44 - Clicking on Position Button [[ChromeDriver: chrome on WINDOWS (f2189607f9c5c152459af3e3b12d5188)] -> xpath: //select[@id='products-orderby']]
2020-04-28 22:04:257 INFO  BooksPage :31 - Selecting From A to Z List [[ChromeDriver: chrome on WINDOWS (f2189607f9c5c152459af3e3b12d5188)] -> xpath: //option[contains(text(),'Name: A to Z')]]
2020-04-28 22:04:592 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-28 22:04:952 INFO  HomePage :36 - Clicking on Books Button [[ChromeDriver: chrome on WINDOWS (a201e12496dea7f8aeac48fe34ea5f20)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Books')]]
2020-04-28 22:04:62 INFO  BooksPage :31 - Selecting From A to Z List [[ChromeDriver: chrome on WINDOWS (a201e12496dea7f8aeac48fe34ea5f20)] -> xpath: //option[contains(text(),'Name: A to Z')]]
2020-04-28 22:04:607 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-28 22:04:868 INFO  HomePage :36 - Clicking on Books Button [[ChromeDriver: chrome on WINDOWS (52d8e869a23f6af084f0a13f16dafc69)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Books')]]
2020-04-28 22:04:215 INFO  BooksPage :44 - Clicking on Position Button [[ChromeDriver: chrome on WINDOWS (52d8e869a23f6af084f0a13f16dafc69)] -> xpath: //select[@id='products-orderby']]
2020-04-28 22:04:917 INFO  BooksPage :31 - Selecting From A to Z List [[ChromeDriver: chrome on WINDOWS (52d8e869a23f6af084f0a13f16dafc69)] -> xpath: //option[contains(text(),'Name: A to Z')]]
2020-04-28 23:04:01 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-28 23:04:128 INFO  HomePage :36 - Clicking on Books Button [[ChromeDriver: chrome on WINDOWS (61cc93da9a8666025e1c4321705e3bae)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Books')]]
2020-04-28 23:04:459 INFO  BooksPage :54 - Clicking on Position Button [[ChromeDriver: chrome on WINDOWS (61cc93da9a8666025e1c4321705e3bae)] -> xpath: //select[@id='products-orderby']]
2020-04-28 23:04:299 INFO  BooksPage :35 - Clicking On Low To High Price [[ChromeDriver: chrome on WINDOWS (61cc93da9a8666025e1c4321705e3bae)] -> xpath: //option[contains(text(),'Price: Low to High')]]
2020-04-28 23:04:188 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-28 23:04:731 INFO  HomePage :36 - Clicking on Books Button [[ChromeDriver: chrome on WINDOWS (659a30d42d917c397d69c271ab5d1c2e)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Books')]]
2020-04-28 23:04:67 INFO  BooksPage :58 - Clicking on Position Button [[ChromeDriver: chrome on WINDOWS (659a30d42d917c397d69c271ab5d1c2e)] -> xpath: //select[@id='products-orderby']]
2020-04-28 23:04:209 INFO  BooksPage :36 - Clicking On Low To High Price [[ChromeDriver: chrome on WINDOWS (659a30d42d917c397d69c271ab5d1c2e)] -> xpath: //option[contains(text(),'Price: Low to High')]]
2020-04-28 23:04:965 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-28 23:04:717 INFO  HomePage :36 - Clicking on Books Button [[ChromeDriver: chrome on WINDOWS (172d201147fc368d4781a089596370d5)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Books')]]
2020-04-28 23:04:368 INFO  BooksPage :58 - Clicking on Position Button [[ChromeDriver: chrome on WINDOWS (172d201147fc368d4781a089596370d5)] -> xpath: //select[@id='products-orderby']]
2020-04-28 23:04:865 INFO  BooksPage :36 - Clicking On Low To High Price [[ChromeDriver: chrome on WINDOWS (172d201147fc368d4781a089596370d5)] -> xpath: //option[contains(text(),'Price: Low to High')]]
2020-04-28 23:04:43 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-28 23:04:976 INFO  HomePage :36 - Clicking on Books Button [[ChromeDriver: chrome on WINDOWS (72540187db7049256c1b5d8ad84186a2)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Books')]]
2020-04-28 23:04:411 INFO  BooksPage :58 - Clicking on Position Button [[ChromeDriver: chrome on WINDOWS (72540187db7049256c1b5d8ad84186a2)] -> xpath: //select[@id='products-orderby']]
2020-04-28 23:04:361 INFO  BooksPage :36 - Clicking On Low To High Price [[ChromeDriver: chrome on WINDOWS (72540187db7049256c1b5d8ad84186a2)] -> xpath: //option[contains(text(),'Price: Low to High')]]
2020-04-28 23:04:613 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-28 23:04:562 INFO  HomePage :36 - Clicking on Books Button [[ChromeDriver: chrome on WINDOWS (fe987c5592571dddaca488e84c79ce0f)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Books')]]
2020-04-28 23:04:982 INFO  BooksPage :58 - Clicking on Position Button [[ChromeDriver: chrome on WINDOWS (fe987c5592571dddaca488e84c79ce0f)] -> xpath: //select[@id='products-orderby']]
2020-04-28 23:04:802 INFO  BooksPage :36 - Clicking On Low To High Price [[ChromeDriver: chrome on WINDOWS (fe987c5592571dddaca488e84c79ce0f)] -> xpath: //option[contains(text(),'Price: Low to High')]]
2020-04-29 00:04:309 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-29 00:04:734 INFO  HomePage :36 - Clicking on Books Button [[ChromeDriver: chrome on WINDOWS (2e74eb4ec7c744719234a40df85c105a)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Books')]]
2020-04-29 00:04:44 INFO  BooksPage :58 - Clicking on Position Button [[ChromeDriver: chrome on WINDOWS (2e74eb4ec7c744719234a40df85c105a)] -> xpath: //select[@id='products-orderby']]
2020-04-29 00:04:743 INFO  BooksPage :36 - Clicking On Low To High Price [[ChromeDriver: chrome on WINDOWS (2e74eb4ec7c744719234a40df85c105a)] -> xpath: //option[contains(text(),'Price: Low to High')]]
2020-04-29 00:04:898 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-29 00:04:582 INFO  HomePage :36 - Clicking on Books Button [[ChromeDriver: chrome on WINDOWS (4cca8c41b4f9038a37dc276731be62d5)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Books')]]
2020-04-29 00:04:540 INFO  BooksPage :58 - Clicking on Position Button [[ChromeDriver: chrome on WINDOWS (4cca8c41b4f9038a37dc276731be62d5)] -> xpath: //select[@id='products-orderby']]
2020-04-29 00:04:393 INFO  BooksPage :36 - Clicking On Low To High Price [[ChromeDriver: chrome on WINDOWS (4cca8c41b4f9038a37dc276731be62d5)] -> xpath: //option[contains(text(),'Price: Low to High')]]
2020-04-29 00:04:236 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-29 00:04:97 INFO  HomePage :36 - Clicking on Books Button [[ChromeDriver: chrome on WINDOWS (90d312b83de2a00017d22e9f85582a8f)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Books')]]
2020-04-29 00:04:354 INFO  BooksPage :58 - Clicking on Position Button [[ChromeDriver: chrome on WINDOWS (90d312b83de2a00017d22e9f85582a8f)] -> xpath: //select[@id='products-orderby']]
2020-04-29 00:04:991 INFO  BooksPage :36 - Clicking On Low To High Price [[ChromeDriver: chrome on WINDOWS (90d312b83de2a00017d22e9f85582a8f)] -> xpath: //option[contains(text(),'Price: Low to High')]]
2020-04-29 00:04:913 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-29 00:04:693 INFO  HomePage :36 - Clicking on Books Button [[ChromeDriver: chrome on WINDOWS (4d0361f593c89cb6a2b29ff3987fd687)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Books')]]
2020-04-29 00:04:986 INFO  BooksPage :58 - Clicking on Position Button [[ChromeDriver: chrome on WINDOWS (4d0361f593c89cb6a2b29ff3987fd687)] -> xpath: //select[@id='products-orderby']]
2020-04-29 00:04:337 INFO  BooksPage :36 - Clicking On Low To High Price [[ChromeDriver: chrome on WINDOWS (4d0361f593c89cb6a2b29ff3987fd687)] -> xpath: //option[contains(text(),'Price: Low to High')]]
2020-04-29 00:04:913 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-29 00:04:399 INFO  HomePage :36 - Clicking on Books Button [[ChromeDriver: chrome on WINDOWS (77202d96f05300ce4b2e61310d48b905)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Books')]]
2020-04-29 00:04:888 INFO  BooksPage :58 - Clicking on Position Button [[ChromeDriver: chrome on WINDOWS (77202d96f05300ce4b2e61310d48b905)] -> xpath: //select[@id='products-orderby']]
2020-04-29 00:04:906 INFO  BooksPage :36 - Clicking On Low To High Price [[ChromeDriver: chrome on WINDOWS (77202d96f05300ce4b2e61310d48b905)] -> xpath: //option[contains(text(),'Price: Low to High')]]
2020-04-29 00:04:419 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-29 00:04:521 INFO  HomePage :36 - Clicking on Books Button [[ChromeDriver: chrome on WINDOWS (9f7b78c91703ccaec9328f78df2e11d6)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Books')]]
2020-04-29 00:04:772 INFO  BooksPage :61 - Clicking on Position Button [[ChromeDriver: chrome on WINDOWS (9f7b78c91703ccaec9328f78df2e11d6)] -> xpath: //select[@id='products-orderby']]
2020-04-29 00:04:722 INFO  BooksPage :36 - Clicking On Low To High Price [[ChromeDriver: chrome on WINDOWS (9f7b78c91703ccaec9328f78df2e11d6)] -> xpath: //option[contains(text(),'Price: Low to High')]]
2020-04-29 00:04:226 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-29 00:04:883 INFO  HomePage :36 - Clicking on Books Button [[ChromeDriver: chrome on WINDOWS (ff715806df5564f9faa71d605f44ca99)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Books')]]
2020-04-29 00:04:871 INFO  BooksPage :61 - Clicking on Position Button [[ChromeDriver: chrome on WINDOWS (ff715806df5564f9faa71d605f44ca99)] -> xpath: //select[@id='products-orderby']]
2020-04-29 00:04:994 INFO  BooksPage :36 - Clicking On Low To High Price [[ChromeDriver: chrome on WINDOWS (ff715806df5564f9faa71d605f44ca99)] -> xpath: //option[contains(text(),'Price: Low to High')]]
2020-04-29 00:04:864 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-29 00:04:768 INFO  HomePage :36 - Clicking on Books Button [[ChromeDriver: chrome on WINDOWS (975ca40ff4231cecd7e2eb2f14430420)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Books')]]
2020-04-29 00:04:96 INFO  BooksPage :58 - Clicking on Position Button [[ChromeDriver: chrome on WINDOWS (975ca40ff4231cecd7e2eb2f14430420)] -> xpath: //select[@id='products-orderby']]
2020-04-29 00:04:545 INFO  BooksPage :36 - Clicking On Low To High Price [[ChromeDriver: chrome on WINDOWS (975ca40ff4231cecd7e2eb2f14430420)] -> xpath: //option[contains(text(),'Price: Low to High')]]
2020-04-29 00:04:449 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-29 00:04:94 INFO  HomePage :36 - Clicking on Books Button [[ChromeDriver: chrome on WINDOWS (eaf74bd075591a20632a685b0e14103c)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Books')]]
2020-04-29 00:04:144 INFO  BooksPage :67 - Getting Books Text [[ChromeDriver: chrome on WINDOWS (eaf74bd075591a20632a685b0e14103c)] -> xpath: //h1[contains(text(),'Books')]]
2020-04-29 00:04:185 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-29 00:04:472 INFO  HomePage :36 - Clicking on Books Button [[ChromeDriver: chrome on WINDOWS (30e21e17f8671be33b044935d3a40d95)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Books')]]
2020-04-29 00:04:835 INFO  BooksPage :58 - Clicking on Position Button [[ChromeDriver: chrome on WINDOWS (30e21e17f8671be33b044935d3a40d95)] -> xpath: //select[@id='products-orderby']]
2020-04-29 00:04:733 INFO  BooksPage :42 - Selecting From A to Z List [[ChromeDriver: chrome on WINDOWS (30e21e17f8671be33b044935d3a40d95)] -> xpath: //option[contains(text(),'Name: A to Z')]]
2020-04-29 00:04:386 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-29 00:04:778 INFO  HomePage :36 - Clicking on Books Button [[ChromeDriver: chrome on WINDOWS (e877b56b338367897caf096d151771e8)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Books')]]
2020-04-29 00:04:995 INFO  BooksPage :58 - Clicking on Position Button [[ChromeDriver: chrome on WINDOWS (e877b56b338367897caf096d151771e8)] -> xpath: //select[@id='products-orderby']]
2020-04-29 00:04:649 INFO  BooksPage :36 - Clicking On Low To High Price [[ChromeDriver: chrome on WINDOWS (e877b56b338367897caf096d151771e8)] -> xpath: //option[contains(text(),'Price: Low to High')]]
2020-04-29 00:04:838 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-29 00:04:662 INFO  HomePage :66 - Clicking on computer button [[ChromeDriver: chrome on WINDOWS (eb185a07eb21c7977d5ece3e5db8cc13)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-04-29 00:04:842 INFO  ComputerPage :31 - Getting computer text message [[ChromeDriver: chrome on WINDOWS (eb185a07eb21c7977d5ece3e5db8cc13)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-04-29 00:04:154 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-29 00:04:74 INFO  HomePage :66 - Clicking on computer button [[ChromeDriver: chrome on WINDOWS (48817fb30e238a8f4660c361834e45aa)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-04-29 00:04:00 INFO  DesktopPage :26 - Clicking on Desktop button Proxy element for: DefaultElementLocator 'By.cssSelector: div.master-wrapper-page:nth-child(6) div.master-wrapper-content div.master-column-wrapper div.center-2 div.page.category-page div.page-body div.category-grid.sub-category-grid div.item-grid div.item-box:nth-child(1) div.sub-category-item h2.title > a:nth-child(1)'
2020-04-29 00:04:802 INFO  DesktopPage :32 - Clicking on position [[ChromeDriver: chrome on WINDOWS (48817fb30e238a8f4660c361834e45aa)] -> xpath: //select[@id='products-orderby']]
2020-04-29 00:04:241 INFO  DesktopPage :38 - Clicking on A to Z [[ChromeDriver: chrome on WINDOWS (48817fb30e238a8f4660c361834e45aa)] -> xpath: //option[contains(text(),'Name: A to Z')]]
2020-04-29 00:04:606 INFO  ComputerPage :38 - Clicking on build computer Proxy element for: DefaultElementLocator 'By.linkText: Build your own computer'
2020-04-29 00:04:118 INFO  ComputerPage :44 - Clicking on radio button feature [[ChromeDriver: chrome on WINDOWS (48817fb30e238a8f4660c361834e45aa)] -> xpath: //input[@id='product_attribute_3_7']]
2020-04-29 00:04:356 INFO  ComputerPage :50 - Clicking on add cart button [[ChromeDriver: chrome on WINDOWS (48817fb30e238a8f4660c361834e45aa)] -> id: add-to-cart-button-1]
2020-04-29 00:04:227 INFO  ComputerPage :55 - Getting add to cart message [[ChromeDriver: chrome on WINDOWS (48817fb30e238a8f4660c361834e45aa)] -> class name: content]
2020-04-29 00:04:900 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-29 00:04:673 INFO  LoginPage :53 - Getting welcome [[ChromeDriver: chrome on WINDOWS (738694f5ee1d8ea0b29880545197b8a2)] -> xpath: //h1[contains(text(),'Welcome, Please Sign In!')]]
2020-04-29 00:04:00 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-29 00:04:45 INFO  LoginPage :36 - Enter email dhanno@gmail.comOn Email Field [[ChromeDriver: chrome on WINDOWS (b9ba629f0ee43ebb88b939fc014a52a8)] -> id: Email]
